HPM20_mon output - time series of water dynamics - units: depth/thickness: m or m/y; time: y 
 time  annWTD   annPPT   annSnow  annRain  annSublim  annAET   annPET   annRUNOFF annRUNON   annNetWatIn  
 2106.5   -0.01673    0.38944    0.18401    0.20364    0.07422    0.29676    0.37304    0.30027    0.26583    0.00000   
 2107.5   -0.01514    0.48312    0.22002    0.26525    0.07002    0.27151    0.35367    0.38983    0.26576    0.00000   
 2108.5   -0.01698    0.41032    0.15954    0.25305    0.06338    0.30604    0.37047    0.34214    0.26565    0.00000   
 2109.5   -0.02171    0.45298    0.19710    0.25500    0.07055    0.27713    0.34768    0.29461    0.18444    0.00000   
 2110.5   -0.02270    0.39422    0.14789    0.25002    0.08111    0.28875    0.36986    0.21128    0.15272    0.00000   
 2111.5   -0.01363    0.43879    0.17139    0.26272    0.06837    0.29296    0.37953    0.33593    0.26509    0.00000   
 2112.5   -0.02208    0.48341    0.20310    0.27688    0.06798    0.23083    0.37332    0.35109    0.17247    0.00000   
 2113.5   -0.01448    0.39015    0.22650    0.16693    0.07305    0.26833    0.34950    0.28298    0.26495    0.00000   
 2114.5   -0.02113    0.46163    0.19804    0.26460    0.08095    0.27528    0.35623    0.21199    0.04576    0.00000   
 2115.5   -0.02139    0.43108    0.15731    0.27420    0.08064    0.22241    0.36987    0.27813    0.14163    0.00000   
 2116.5   -0.02516    0.47900    0.22089    0.25836    0.07473    0.26322    0.33795    0.11185    0.01757    0.00000   
 2117.5   -0.02321    0.43343    0.20965    0.22604    0.06130    0.19797    0.32670    0.28451    0.09852    0.00000   
 2118.5   -0.01288    0.36325    0.17984    0.18751    0.03720    0.29292    0.37181    0.17206    0.11737    0.00000   
 2119.5   -0.01760    0.50565    0.18825    0.31509    0.07986    0.23499    0.39066    0.32407    0.12586    0.00000   
 2120.5   -0.01342    0.35910    0.11409    0.24419    0.02988    0.31555    0.38577    0.17992    0.11163    0.00000   
 2121.5   -0.01782    0.47384    0.13408    0.33680    0.03463    0.23961    0.38840    0.25669    0.07178    0.00000   
 2122.5   -0.01638    0.38421    0.18103    0.20766    0.07372    0.30941    0.38312    0.14711    0.15609    0.00000   
 2123.5   -0.01088    0.37711    0.19788    0.18234    0.06641    0.31287    0.39096    0.24603    0.26333    0.00000   
 2124.5   -0.02388    0.41928    0.17372    0.24738    0.05555    0.20747    0.33202    0.26513    0.11439    0.00000   
 2125.5   -0.01700    0.39843    0.19087    0.20946    0.05743    0.30379    0.36369    0.31166    0.26336    0.00000   
 2126.5   -0.01601    0.42188    0.23370    0.18833    0.06734    0.23446    0.37803    0.37914    0.26339    0.00000   
 2127.5   -0.02055    0.45795    0.23648    0.22455    0.07443    0.21320    0.35527    0.40932    0.21942    0.00000   
 2128.5   -0.02396    0.46422    0.19470    0.27121    0.06562    0.23326    0.37261    0.30665    0.10868    0.00000   
 2129.5   -0.02510    0.43082    0.20578    0.23139    0.06571    0.19952    0.32914    0.23495    0.07165    0.00000   
 2130.5   -0.01441    0.40591    0.22450    0.18226    0.06475    0.20895    0.34681    0.38663    0.26262    0.00000   
 2131.5   -0.01333    0.40103    0.21620    0.18668    0.05530    0.22422    0.35461    0.39192    0.26261    0.00000   
 2132.5   -0.02240    0.46845    0.16612    0.30504    0.06152    0.24460    0.38138    0.36718    0.12803    0.00000   
 2133.5   -0.01886    0.44108    0.21329    0.22421    0.07429    0.31618    0.39047    0.26109    0.24973    0.00000   
 2134.5   -0.02195    0.42645    0.17462    0.25326    0.06079    0.29769    0.35847    0.22637    0.17444    0.00000   
 2135.5   -0.00932    0.39827    0.17866    0.21592    0.06722    0.23368    0.38648    0.40087    0.26204    0.00000   
 2136.5   -0.02022    0.43123    0.15856    0.27049    0.04031    0.29418    0.37376    0.26840    0.15018    0.00000   
 2137.5   -0.02423    0.46539    0.21302    0.25175    0.05952    0.20164    0.32437    0.25358    0.10272    0.00000   
 2138.5   -0.01891    0.44283    0.13989    0.30280    0.06497    0.32472    0.39014    0.38602    0.26131    0.00000   
 2139.5   -0.01107    0.39442    0.19139    0.20342    0.06741    0.30971    0.39027    0.27214    0.26141    0.00000   
 2140.5   -0.01873    0.42566    0.20106    0.22383    0.07211    0.30523    0.37810    0.28740    0.26130    0.00000   
 2141.5   -0.02130    0.47377    0.25556    0.22023    0.08802    0.18188    0.34056    0.40596    0.19425    0.00000   
 2142.5   -0.02327    0.45880    0.19760    0.25860    0.08277    0.21193    0.36740    0.33575    0.13250    0.00000   
 2143.5   -0.02603    0.52250    0.27842    0.24644    0.07833    0.16656    0.30976    0.25513    0.00000    0.00000   
 2144.5   -0.02435    0.52753    0.19485    0.33358    0.07230    0.28953    0.36184    0.17281    0.00000    0.00000   
 2145.5   -0.02321    0.36733    0.15017    0.21509    0.07453    0.20062    0.33644    0.25339    0.13401    0.00000   
 2146.5   -0.01800    0.43434    0.23263    0.20468    0.06355    0.28601    0.34956    0.28045    0.24413    0.00000   
 2147.5   -0.01933    0.42463    0.20416    0.22115    0.07040    0.20049    0.34118    0.37415    0.20220    0.00000   
 2148.5   -0.01732    0.37838    0.16200    0.21802    0.07814    0.21738    0.36408    0.39343    0.25972    0.00000   
 2149.5   -0.02227    0.45635    0.20834    0.24297    0.07978    0.21091    0.35661    0.28637    0.14999    0.00000   
 2150.5   -0.01355    0.41192    0.18404    0.23133    0.08004    0.32789    0.41852    0.29892    0.25910    0.00000   
 2151.5   -0.01941    0.40240    0.17046    0.23426    0.04524    0.32019    0.40641    0.20213    0.17084    0.00000   
 2152.5   -0.02272    0.43704    0.21446    0.21977    0.07024    0.19996    0.33421    0.29288    0.14545    0.00000   
 2153.5   -0.01394    0.44013    0.23197    0.20947    0.08810    0.27490    0.37161    0.35656    0.25883    0.00000   
 2154.5   -0.02410    0.45616    0.15926    0.29804    0.03845    0.26917    0.34770    0.23239    0.06508    0.00000   
 2155.5   -0.01974    0.39264    0.15479    0.23702    0.07011    0.32194    0.39205    0.21048    0.18142    0.00000   
 2156.5   -0.02503    0.53136    0.27487    0.25422    0.07594    0.16713    0.31036    0.30461    0.07641    0.00000   
 2157.5   -0.01847    0.43675    0.18627    0.24954    0.06299    0.30564    0.36978    0.37008    0.25784    0.00000   
 2158.5   -0.02079    0.46646    0.16307    0.30722    0.07189    0.32443    0.41304    0.27326    0.17961    0.00000   
 2159.5   -0.01218    0.36989    0.17016    0.20107    0.07340    0.30204    0.38176    0.29077    0.28722    0.00000   
 2160.5   -0.01752    0.37814    0.14778    0.22881    0.05881    0.28911    0.34792    0.08127    0.04874    0.00000   
 2161.5   -0.01538    0.45280    0.18754    0.26336    0.04888    0.28956    0.37457    0.20286    0.09811    0.00000   
 2162.5   -0.02189    0.41114    0.21305    0.20002    0.04056    0.29126    0.36852    0.22051    0.17310    0.00000   
 2163.5   -0.02028    0.50181    0.22957    0.27363    0.06475    0.27859    0.36242    0.29207    0.14573    0.00000   
 2164.5   -0.01902    0.44088    0.17069    0.27343    0.06957    0.23305    0.37936    0.44505    0.25698    0.00000   
 2165.5   -0.01721    0.46190    0.22753    0.23218    0.07124    0.26665    0.33789    0.12724    0.00000    0.00000   
 2166.5   -0.02080    0.45615    0.20821    0.25574    0.07204    0.20078    0.34225    0.38356    0.20624    0.00000   
 2167.5   -0.02412    0.43327    0.17783    0.25821    0.06154    0.28559    0.34713    0.20297    0.10391    0.00000   
 2168.5   -0.01711    0.39073    0.20670    0.18870    0.07607    0.21850    0.35911    0.40872    0.25603    0.00000   
 2169.5   -0.01714    0.42294    0.20062    0.22281    0.06414    0.28391    0.34805    0.28600    0.24120    0.00000   
 2170.5   -0.02409    0.43033    0.19590    0.23354    0.07005    0.21324    0.35093    0.27218    0.10458    0.00000   
 2171.5   -0.02128    0.41422    0.20822    0.20406    0.06428    0.25840    0.32268    0.19874    0.15434    0.00000   
 2172.5   -0.02049    0.38837    0.21753    0.17276    0.07359    0.19075    0.32609    0.20734    0.05848    0.00000   
 2173.5   -0.01414    0.45149    0.20919    0.24349    0.08265    0.20092    0.34974    0.44281    0.25472    0.00000   
 2174.5   -0.02502    0.55004    0.20349    0.35065    0.07701    0.28958    0.36659    0.25333    0.05162    0.00000   
 2175.5   -0.02147    0.40369    0.21415    0.18817    0.10083    0.16974    0.33799    0.23199    0.13588    0.00000   
 2176.5   -0.01875    0.42680    0.14751    0.28007    0.08272    0.23155    0.38356    0.41810    0.25394    0.00000   
 2177.5   -0.01944    0.49399    0.15416    0.34243    0.05241    0.31204    0.37825    0.32310    0.17815    0.00000   
 2178.5   -0.02181    0.43900    0.19474    0.24724    0.06953    0.30905    0.37859    0.20300    0.17315    0.00000   
 2179.5   -0.01985    0.42676    0.16461    0.26409    0.06777    0.28463    0.35241    0.29238    0.16135    0.00000   
 2180.5   -0.02551    0.47091    0.17699    0.29712    0.08294    0.28611    0.36904    0.09570    0.01564    0.00000   
 2181.5   -0.02376    0.52083    0.19035    0.32693    0.07796    0.21587    0.36658    0.35189    0.11347    0.00000   
 2182.5   -0.02466    0.43840    0.17098    0.26978    0.05109    0.22273    0.37255    0.23537    0.07709    0.00000   
 2183.5   -0.01867    0.40315    0.17503    0.22929    0.06978    0.27722    0.34700    0.30221    0.23185    0.00000   
 2184.5   -0.02577    0.48321    0.16955    0.31677    0.07009    0.29740    0.36749    0.11536    0.00000    0.00000   
 2185.5   -0.01885    0.39119    0.15526    0.23715    0.06263    0.31243    0.37507    0.27578    0.23804    0.00000   
 2186.5   -0.01956    0.49552    0.20665    0.29312    0.07526    0.34202    0.41728    0.20477    0.15521    0.00000   
 2187.5   -0.00648    0.42246    0.22186    0.20257    0.06750    0.25541    0.41445    0.37304    0.25250    0.00000   
 2188.5   -0.00626    0.42294    0.14152    0.28160    0.03583    0.32741    0.42425    0.35025    0.25224    0.00000   
 2189.5   -0.00467    0.44355    0.18920    0.25641    0.04623    0.33566    0.44367    0.31126    0.27064    0.00000   
 2190.5   -0.00702    0.39282    0.21790    0.17521    0.07111    0.24534    0.40668    0.31913    0.25225    0.00000   
 2191.5   -0.01621    0.41605    0.18664    0.23285    0.05374    0.23166    0.36488    0.41796    0.25194    0.00000   
 2192.5   -0.02344    0.49995    0.23194    0.26201    0.08065    0.29521    0.37586    0.21591    0.09782    0.00000   
 2193.5   -0.02375    0.45485    0.18859    0.26498    0.08192    0.26979    0.35171    0.15081    0.03943    0.00000   
 2194.5   -0.01519    0.38671    0.16657    0.22202    0.06147    0.21166    0.35081    0.41711    0.25165    0.00000   
 2195.5   -0.02019    0.46083    0.22354    0.24203    0.06778    0.27328    0.34107    0.28471    0.22063    0.00000   
 2196.5   -0.02314    0.43368    0.18888    0.24330    0.07885    0.19039    0.34455    0.30741    0.07487    0.00000   
 2197.5   -0.02141    0.39591    0.17522    0.22172    0.07773    0.25279    0.33052    0.23606    0.18344    0.00000   
 2198.5   -0.02188    0.39028    0.16159    0.22839    0.06655    0.28486    0.35141    0.20412    0.15535    0.00000   
 2199.5   -0.02546    0.50308    0.21733    0.28634    0.09437    0.26316    0.35752    0.12909    0.00000    0.00000   
 2200.5   -0.02036    0.45395    0.21608    0.23965    0.07315    0.27888    0.35202    0.26548    0.16746    0.00000   
 2201.5   -0.01455    0.36793    0.15427    0.21396    0.06938    0.25016    0.39144    0.35749    0.25071    0.00000   
 2202.5   -0.00990    0.34980    0.22269    0.12771    0.09643    0.28292    0.39703    0.18356    0.25044    0.00000   
 2203.5   -0.01521    0.31447    0.18039    0.13589    0.07382    0.20054    0.35034    0.33921    0.25050    0.00000   
 2204.5   -0.01926    0.47865    0.20033    0.27994    0.04428    0.27564    0.35979    0.35948    0.22410    0.00000   
 2205.5   -0.02333    0.48589    0.18629    0.30022    0.06022    0.29423    0.35445    0.27010    0.12502    0.00000   
 2206.5   -0.02324    0.47753    0.18194    0.29647    0.05174    0.32546    0.42235    0.19343    0.09670    0.00000   
 2207.5   -0.01471    0.44907    0.21388    0.23627    0.07758    0.30893    0.39082    0.29246    0.20743    0.00000   
 2208.5   -0.01948    0.40176    0.15222    0.25560    0.06106    0.30184    0.36290    0.08885    0.02845    0.00000   
 2209.5   -0.01856    0.44908    0.18594    0.26565    0.04524    0.29523    0.36514    0.19909    0.10533    0.00000   
 2210.5   -0.02133    0.43711    0.13273    0.30411    0.05487    0.32012    0.37500    0.26278    0.14634    0.00000   
 2211.5   -0.02218    0.58115    0.23434    0.34549    0.07331    0.30200    0.38421    0.17216    0.02247    0.00000   
 2212.5   -0.01194    0.41031    0.15228    0.25913    0.03807    0.30523    0.39019    0.39104    0.26826    0.00000   
 2213.5   -0.02276    0.43383    0.20700    0.22997    0.06989    0.20666    0.34161    0.29366    0.14182    0.00000   
 2214.5   -0.02099    0.47095    0.24268    0.22879    0.09413    0.27242    0.36655    0.24530    0.17690    0.00000   
 2215.5   -0.02266    0.40866    0.17459    0.23517    0.04288    0.29844    0.37069    0.20966    0.12081    0.00000   
 2216.5   -0.02335    0.48716    0.19901    0.28743    0.07357    0.30210    0.37567    0.23838    0.12397    0.00000   
 2217.5   -0.02377    0.41273    0.16994    0.24190    0.06201    0.23191    0.36315    0.25067    0.11128    0.00000   
 2218.5   -0.01874    0.42228    0.19991    0.22627    0.05917    0.21525    0.33993    0.36462    0.22559    0.00000   
 2219.5   -0.01955    0.44015    0.21019    0.23277    0.06434    0.21153    0.34747    0.38619    0.18971    0.00000   
 2220.5   -0.02346    0.46428    0.24887    0.21642    0.06041    0.19752    0.32275    0.29866    0.12046    0.00000   
 2221.5   -0.02437    0.47311    0.19762    0.27749    0.05953    0.29334    0.35288    0.17520    0.03308    0.00000   
 2222.5   -0.02381    0.52124    0.21561    0.30799    0.04679    0.30862    0.38746    0.26779    0.10974    0.00000   
 2223.5   -0.02600    0.47509    0.18074    0.29405    0.07664    0.28538    0.36202    0.17788    0.04448    0.00000   
 2224.5   -0.01944    0.35599    0.18247    0.17221    0.07014    0.26766    0.33780    0.25698    0.23951    0.00000   
 2225.5   -0.02536    0.46786    0.18865    0.27865    0.07262    0.27549    0.34811    0.20149    0.06350    0.00000   
 2226.5   -0.02145    0.45759    0.20419    0.25198    0.07539    0.28127    0.35666    0.26642    0.17944    0.00000   
 2227.5   -0.01227    0.42173    0.20779    0.21563    0.04953    0.32424    0.42587    0.30880    0.24716    0.00000   
 2228.5   -0.01994    0.42237    0.20562    0.21274    0.07550    0.22768    0.37300    0.29624    0.15588    0.00000   
 2229.5   -0.01604    0.40363    0.16055    0.24424    0.06643    0.28881    0.35574    0.30475    0.24665    0.00000   
 2230.5   -0.01152    0.46352    0.19269    0.27254    0.06971    0.30924    0.38990    0.31902    0.24663    0.00000   
 2231.5   -0.02493    0.44047    0.20712    0.23231    0.07722    0.21496    0.35476    0.19741    0.07515    0.00000   
 2232.5   -0.01783    0.37168    0.16361    0.20890    0.06801    0.29470    0.36271    0.23901    0.18873    0.00000   
 2233.5   -0.01242    0.44784    0.21934    0.22983    0.06320    0.26341    0.35739    0.36356    0.25397    0.00000   
 2234.5   -0.00459    0.38605    0.18447    0.20134    0.03084    0.29833    0.39520    0.32377    0.24633    0.00000   
 2235.5   -0.02262    0.47934    0.22469    0.25220    0.06291    0.29755    0.36046    0.26250    0.14419    0.00000   
 2236.5   -0.01958    0.36091    0.19619    0.16899    0.06655    0.19596    0.32658    0.22420    0.08877    0.00000   
 2237.5   -0.01226    0.41695    0.16327    0.25236    0.06571    0.30056    0.37357    0.19851    0.15775    0.00000   
 2238.5   -0.01482    0.44108    0.25355    0.19163    0.09825    0.23949    0.34184    0.33596    0.24576    0.00000   
 2239.5   -0.02271    0.41156    0.16870    0.24366    0.06841    0.19346    0.32727    0.35802    0.14114    0.00000   
 2240.5   -0.02215    0.45564    0.20593    0.25023    0.06770    0.26546    0.33315    0.24920    0.15764    0.00000   
 2241.5   -0.02336    0.42016    0.14850    0.27248    0.07614    0.31021    0.38635    0.18281    0.12191    0.00000   
 2242.5   -0.01152    0.39136    0.17183    0.22129    0.03244    0.34108    0.42450    0.25225    0.24530    0.00000   
 2243.5   -0.01899    0.43537    0.20538    0.22933    0.07975    0.19687    0.34386    0.34683    0.18398    0.00000   
 2244.5   -0.02038    0.43643    0.17167    0.26495    0.05808    0.28085    0.33894    0.12287    0.00000    0.00000   
 2245.5   -0.01592    0.38170    0.13613    0.24576    0.05900    0.27979    0.33879    0.18738    0.14978    0.00000   
 2246.5   -0.01680    0.39145    0.18146    0.21258    0.06323    0.29097    0.35635    0.26324    0.24492    0.00000   
 2247.5   -0.01975    0.48211    0.17687    0.30469    0.08168    0.21110    0.35803    0.33128    0.10823    0.00000   
 2248.5   -0.02148    0.53294    0.21194    0.32202    0.04068    0.28889    0.36947    0.17205    0.00000    0.00000   
 2249.5   -0.01128    0.39461    0.23987    0.15641    0.07018    0.21916    0.36042    0.36153    0.24442    0.00000   
 2250.5   -0.01686    0.42493    0.21045    0.21021    0.07478    0.29198    0.36737    0.24567    0.18255    0.00000   
 2251.5   -0.01609    0.34700    0.16921    0.17948    0.08018    0.28948    0.37553    0.26179    0.24393    0.00000   
 2252.5   -0.01178    0.36916    0.19491    0.17395    0.05713    0.21938    0.37097    0.32418    0.24388    0.00000   
 2253.5   -0.02229    0.43002    0.19520    0.23334    0.06621    0.22884    0.36051    0.29337    0.15242    0.00000   
 2254.5   -0.01642    0.35625    0.16701    0.19096    0.06945    0.22379    0.36172    0.33839    0.24343    0.00000   
 2255.5   -0.02390    0.42526    0.22687    0.19786    0.08469    0.18662    0.33717    0.24340    0.10493    0.00000   
 2256.5   -0.02164    0.46563    0.16957    0.29783    0.03935    0.29457    0.37746    0.28003    0.13135    0.00000   
 2257.5   -0.01206    0.37352    0.15350    0.22069    0.07636    0.27902    0.36456    0.29570    0.24302    0.00000   
 2258.5   -0.02055    0.44788    0.19839    0.25009    0.03464    0.31169    0.38505    0.21469    0.15409    0.00000   
 2259.5   -0.01968    0.44744    0.16837    0.27691    0.06679    0.30303    0.36982    0.25317    0.15879    0.00000   
 2260.5   -0.01735    0.37951    0.16789    0.21298    0.05841    0.27736    0.33796    0.30053    0.24292    0.00000   
 2261.5   -0.02527    0.48970    0.23436    0.25551    0.07723    0.26926    0.34649    0.17881    0.06512    0.00000   
 2262.5   -0.02248    0.39184    0.18986    0.19859    0.08076    0.25158    0.33234    0.25219    0.14618    0.00000   
 2263.5   -0.02265    0.45684    0.23725    0.22125    0.07615    0.18503    0.32253    0.32090    0.14103    0.00000   
 2264.5   -0.02278    0.39404    0.17962    0.20998    0.07807    0.30025    0.37832    0.16961    0.13704    0.00000   
 2265.5   -0.02544    0.49151    0.21388    0.27927    0.07175    0.28839    0.36014    0.16432    0.05990    0.00000   
 2266.5   -0.02283    0.43330    0.20432    0.22611    0.06813    0.19381    0.33415    0.22554    0.02911    0.00000   
 2267.5   -0.02361    0.45341    0.20982    0.24319    0.08442    0.18157    0.33383    0.26476    0.07568    0.00000   
 2268.5   -0.02305    0.41454    0.21042    0.20518    0.05976    0.20689    0.33349    0.25959    0.12913    0.00000   
 2269.5   -0.02214    0.41737    0.17855    0.23422    0.07419    0.20196    0.34654    0.31551    0.15548    0.00000   
 2270.5   -0.01323    0.42508    0.19946    0.22935    0.04834    0.28454    0.36074    0.34599    0.24152    0.00000   
 2271.5   -0.02137    0.41369    0.19092    0.22059    0.06794    0.20004    0.33442    0.29776    0.16327    0.00000   
 2272.5   -0.02443    0.41011    0.15098    0.25802    0.07017    0.29796    0.36813    0.19088    0.08528    0.00000   
 2273.5   -0.01774    0.37643    0.17423    0.19772    0.06717    0.29797    0.36715    0.22483    0.24112    0.00000   
 2274.5   -0.02237    0.41691    0.19159    0.22499    0.06438    0.29672    0.36110    0.20740    0.14842    0.00000   
 2275.5   -0.01392    0.43890    0.16863    0.27065    0.06749    0.27664    0.35186    0.32858    0.24083    0.00000   
 2276.5   -0.01978    0.44008    0.23105    0.21468    0.07286    0.20799    0.34688    0.24101    0.09899    0.00000   
 2277.5   -0.02026    0.38635    0.17196    0.21404    0.07099    0.25044    0.32143    0.26035    0.14707    0.00000   
 2278.5   -0.01887    0.38250    0.16308    0.22001    0.07334    0.28331    0.35665    0.21962    0.17435    0.00000   
 2279.5   -0.01045    0.45709    0.23140    0.22291    0.05594    0.25153    0.34194    0.30952    0.24358    0.00000   
 2280.5   -0.02386    0.50379    0.24272    0.26312    0.09188    0.24199    0.33388    0.33253    0.10488    0.00000   
 2281.5   -0.02138    0.35450    0.18544    0.16727    0.08463    0.22371    0.30835    0.23926    0.17635    0.00000   
 2282.5   -0.02611    0.44156    0.18973    0.25359    0.07696    0.20232    0.34370    0.24047    0.03987    0.00000   
 2283.5   -0.02400    0.42320    0.18384    0.23894    0.06399    0.25794    0.32193    0.13571    0.07774    0.00000   
 2284.5   -0.01139    0.36708    0.15363    0.21448    0.03332    0.26589    0.34637    0.39703    0.23947    0.00000   
 2285.5   -0.02373    0.42490    0.15755    0.26839    0.04396    0.19530    0.33042    0.23810    0.10847    0.00000   
 2286.5   -0.01799    0.50688    0.22835    0.27980    0.08538    0.29454    0.37991    0.34415    0.23913    0.00000   
 2287.5   -0.02236    0.41074    0.18525    0.22558    0.07893    0.19235    0.33540    0.24642    0.10207    0.00000   
 2288.5   -0.01724    0.37644    0.18911    0.19032    0.04625    0.31621    0.40334    0.24989    0.22357    0.00000   
 2289.5   -0.02449    0.44544    0.19445    0.25275    0.07295    0.20600    0.34606    0.22272    0.06166    0.00000   
 2290.5   -0.01754    0.46384    0.16729    0.29991    0.06902    0.31141    0.38446    0.37824    0.23979    0.00000   
 2291.5   -0.01470    0.51047    0.25903    0.25326    0.05593    0.27188    0.35293    0.36363    0.23964    0.00000   
 2292.5   -0.02143    0.46430    0.18879    0.27400    0.08389    0.28795    0.37184    0.33182    0.17437    0.00000   
 2293.5   -0.01976    0.42060    0.19763    0.22461    0.07040    0.28040    0.35080    0.28469    0.22238    0.00000   
 2294.5   -0.02565    0.50499    0.25063    0.25399    0.08402    0.16521    0.31504    0.29533    0.05318    0.00000   
 2295.5   -0.02367    0.43464    0.19895    0.23665    0.08137    0.24431    0.32568    0.25431    0.10998    0.00000   
 2296.5   -0.01646    0.38847    0.22908    0.15978    0.06684    0.20021    0.34070    0.36580    0.23891    0.00000   
 2297.5   -0.02274    0.46702    0.21791    0.24625    0.09463    0.27052    0.36515    0.23636    0.13618    0.00000   
 2298.5   -0.01881    0.42086    0.26859    0.14872    0.07684    0.24636    0.32373    0.30208    0.23835    0.00000   
 2299.5   -0.02458    0.46613    0.20044    0.26794    0.07040    0.18019    0.32157    0.33015    0.03021    0.00000   
 2300.5   -0.02010    0.47244    0.25736    0.22049    0.07936    0.25894    0.33830    0.27104    0.21134    0.00000   
 2301.5   -0.02131    0.41612    0.19833    0.22255    0.08079    0.26962    0.35041    0.28016    0.16023    0.00000   
 2302.5   -0.02473    0.46634    0.23370    0.22854    0.07972    0.22004    0.36587    0.22419    0.07912    0.00000   
 2303.5   -0.02557    0.48056    0.18853    0.29308    0.06805    0.21364    0.34802    0.25234    0.00000    0.00000   
 2304.5   -0.01523    0.45213    0.22853    0.21803    0.06753    0.31310    0.40465    0.31140    0.27796    0.00000   
 2305.5   -0.02167    0.49845    0.22651    0.27468    0.07212    0.29830    0.37042    0.27365    0.16619    0.00000   
 2306.5   -0.01718    0.41040    0.15596    0.25311    0.07099    0.27614    0.35227    0.33364    0.23379    0.00000   
 2307.5   -0.01929    0.42981    0.18943    0.23815    0.04723    0.30612    0.39383    0.24454    0.17909    0.00000   
 2308.5   -0.02172    0.43659    0.21027    0.22741    0.09028    0.20731    0.37589    0.34044    0.16448    0.00000   
 2309.5   -0.02454    0.52951    0.21466    0.32261    0.05070    0.27810    0.36871    0.25211    0.06589    0.00000   
 2310.5   -0.01917    0.37006    0.20316    0.16604    0.07918    0.18838    0.33844    0.31952    0.23693    0.00000   
 2311.5   -0.01828    0.42543    0.18827    0.23478    0.07146    0.26979    0.34125    0.15304    0.00870    0.00000   
 2312.5   -0.01552    0.45853    0.18594    0.27514    0.07834    0.21699    0.36329    0.29760    0.12685    0.00000   
 2313.5   -0.01214    0.33232    0.17225    0.15857    0.06667    0.29016    0.36907    0.22460    0.23649    0.00000   
 2314.5   -0.02617    0.43569    0.17286    0.26402    0.07612    0.26356    0.33968    0.09030    0.00000    0.00000   
 2315.5   -0.02613    0.44886    0.16541    0.28167    0.06263    0.19357    0.32250    0.20395    0.00000    0.00000   
 2316.5   -0.02378    0.38170    0.16710    0.21743    0.05321    0.27133    0.32454    0.14204    0.10526    0.00000   
 2317.5   -0.02537    0.46077    0.22826    0.23409    0.08197    0.17212    0.31864    0.18438    0.00067    0.00000   
 2318.5   -0.02277    0.43582    0.22215    0.21548    0.07641    0.21308    0.36982    0.29391    0.13356    0.00000   
 2319.5   -0.02444    0.46322    0.15821    0.30275    0.06123    0.19072    0.32768    0.32785    0.08643    0.00000   
 2320.5   -0.01861    0.40930    0.22615    0.18551    0.07128    0.29459    0.36619    0.23474    0.23510    0.00000   
 2321.5   -0.01758    0.37997    0.14677    0.23246    0.05789    0.31179    0.39123    0.27776    0.19404    0.00000   
 2322.5   -0.01982    0.50417    0.21240    0.29605    0.05082    0.24308    0.39279    0.40388    0.21648    0.00000   
 2323.5   -0.01967    0.42648    0.17898    0.24867    0.06686    0.30593    0.37279    0.30305    0.22047    0.00000   
 2324.5   -0.02061    0.40699    0.20654    0.19902    0.08151    0.21916    0.36560    0.27690    0.19419    0.00000   
 2325.5   -0.01855    0.39347    0.14603    0.25145    0.06841    0.24509    0.38933    0.37144    0.23455    0.00000   
 2326.5   -0.01429    0.34348    0.16672    0.17904    0.06360    0.29684    0.36745    0.21877    0.23435    0.00000   
 2327.5   -0.02246    0.49507    0.22936    0.26376    0.07248    0.21085    0.35705    0.26242    0.09697    0.00000   
 2328.5   -0.02427    0.44340    0.17396    0.27008    0.06433    0.22377    0.35300    0.28994    0.09093    0.00000   
 2329.5   -0.02166    0.39437    0.17483    0.21490    0.07428    0.20917    0.34663    0.27042    0.16384    0.00000   
 2330.5   -0.02261    0.42126    0.17758    0.24617    0.07145    0.28711    0.35855    0.21040    0.13140    0.00000   
 2331.5   -0.02273    0.46244    0.16274    0.29740    0.07391    0.20970    0.34983    0.32429    0.13387    0.00000   
 2332.5   -0.01482    0.48406    0.22202    0.25829    0.03495    0.31291    0.38951    0.34712    0.25439    0.00000   
 2333.5   -0.02458    0.44127    0.17924    0.26669    0.05500    0.28511    0.34011    0.20403    0.08192    0.00000   
 2334.5   -0.02385    0.41466    0.18796    0.22742    0.06899    0.25732    0.32631    0.20973    0.10234    0.00000   
 2335.5   -0.02397    0.39308    0.19281    0.20214    0.06507    0.19093    0.31769    0.21435    0.09908    0.00000   
 2336.5   -0.02049    0.37204    0.18223    0.18861    0.06907    0.26635    0.33542    0.26155    0.19619    0.00000   
 2337.5   -0.02191    0.47022    0.18602    0.27962    0.07897    0.29870    0.37766    0.28261    0.15648    0.00000   
 2338.5   -0.02507    0.48053    0.18868    0.29090    0.06887    0.29255    0.36142    0.11308    0.03252    0.00000   
 2339.5   -0.01496    0.40752    0.17927    0.22733    0.07538    0.24334    0.39461    0.35187    0.23289    0.00000   
 2340.5   -0.02187    0.50146    0.22111    0.28208    0.07887    0.28617    0.36504    0.22177    0.09382    0.00000   
 2341.5   -0.01457    0.40317    0.18330    0.22053    0.06543    0.29843    0.36507    0.30534    0.27081    0.00000   
 2342.5   -0.01902    0.38553    0.20306    0.18249    0.07669    0.25169    0.32864    0.28722    0.23258    0.00000   
 2343.5   -0.02673    0.48612    0.23437    0.25006    0.07406    0.18862    0.32710    0.22667    0.02145    0.00000   
 2344.5   -0.01969    0.41178    0.15533    0.25299    0.07966    0.24173    0.38903    0.37576    0.21754    0.00000   
