"years_forcing","months_forcing","precipforc_1","tsaforc_1"
5443,7,0.0821684,15.2269
5443,8,0.0344734,15.2534
5443,9,0.0459743,4.78325
5443,10,0.0319648,-0.730725
5443,11,0.0282594,-16.8037
5443,12,0.0145105,-29.5053
5442,1,0.0160598,-27.8311
5442,2,0.0114932,-32.9696
5442,3,0.00907977,-28.6108
5442,4,0.0194142,-8.75011
5442,5,0.0232141,-0.0252037
5442,6,0.0694937,8.72309
5442,7,0.0695436,15.13
5442,8,0.100492,12.8529
5442,9,0.0834808,5.88716
5442,10,0.0299921,-3.61619
5442,11,0.020467,-17.787
5442,12,0.0143843,-25.8877
5441,1,0.0224059,-27.746
5441,2,0.0186003,-20.2673
5441,3,0.0204755,-5.71084
5441,4,0.0221038,-6.94411
5441,5,0.030047,4.01551
5441,6,0.0454457,11.052
5441,7,0.0453213,14.6024
5441,8,0.0320336,14.1341
5441,9,0.0511503,6.67704
5441,10,0.0393014,-4.69484
5441,11,0.0311945,-17.8582
5441,12,0.0192845,-22.3322
5440,1,0.0262716,-27.2154
5440,2,0.0113628,-28.9496
5440,3,0.0153251,-23.0671
5440,4,0.0287084,-13.5026
5440,5,0.02339,-2.93341
5440,6,0.0645045,6.85148
5440,7,0.061562,16.2015
5440,8,0.0459416,15.1357
5440,9,0.0441786,6.43556
5440,10,0.0348758,-1.46916
5440,11,0.0224821,-17.8026
5440,12,0.0175848,-19.0447
5439,1,0.0203086,-27.5692
5439,2,0.0131026,-18.0645
5439,3,0.0190357,-21.0873
5439,4,0.0203675,-7.44164
5439,5,0.0238332,-0.329006
5439,6,0.05008,10.8921
5439,7,0.0856571,17.5383
5439,8,0.0481951,14.3076
5439,9,0.0187757,7.05214
5439,10,0.0308954,-2.45277
5439,11,0.0214083,-16.6291
5439,12,0.0137286,-29.5315
5438,1,0.0186424,-36.0856
5438,2,0.0103014,-32.868
5438,3,0.0266142,-22.2477
5438,4,0.0225039,-4.59429
5438,5,0.0256697,3.38608
5438,6,0.0331029,10.7341
5438,7,0.0726834,17.2035
5438,8,0.0724244,14.6779
5438,9,0.0456282,6.17759
5438,10,0.0347917,-0.71922
5438,11,0.0160722,-20.339
5438,12,0.018928,-33.1641
5437,1,0.0124364,-39.8818
5437,2,0.0119634,-35.7669
5437,3,0.0221043,-18.4355
5437,4,0.0148062,-12.2398
5437,5,0.0275485,2.2276
5437,6,0.0551075,11.303
5437,7,0.0819079,15.7167
5437,8,0.0518651,15.186
5437,9,0.0550702,4.97035
5437,10,0.0363299,-2.47685
5437,11,0.0341628,-15.0244
5437,12,0.0229773,-37.5588
5436,1,0.0228846,-28.7398
5436,2,0.0171808,-13.546
5436,3,0.017902,-25.8355
5436,4,0.0164265,-9.5364
5436,5,0.024277,2.27576
5436,6,0.0626531,10.0237
5436,7,0.0860885,16.375
5436,8,0.0537578,13.9044
5436,9,0.0595857,4.30195
5436,10,0.0371297,0.644824
5436,11,0.0115815,-26.8122
5436,12,0.0104315,-31.4276
5435,1,0.0168426,-29.7853
5435,2,0.0128748,-19.1492
5435,3,0.0210098,-20.8585
5435,4,0.0230801,-5.19677
5435,5,0.0277034,1.01822
5435,6,0.0518333,9.80402
5435,7,0.0293352,18.8117
5435,8,0.117817,13.4525
5435,9,0.0393445,5.07197
5435,10,0.0305193,-2.62278
5435,11,0.0220724,-17.8083
5435,12,0.0246041,-30.6655
5434,1,0.0169004,-22.3633
5434,2,0.00720986,-22.7991
5434,3,0.017883,-14.5883
5434,4,0.0155214,-9.11733
5434,5,0.0204324,-0.599972
5434,6,0.0658361,10.6762
5434,7,0.0743468,14.8887
5434,8,0.0379724,13.608
5434,9,0.0498255,6.33217
5434,10,0.0240743,-6.50575
5434,11,0.0251285,-20.2655
5434,12,0.0197326,-31.965
5433,1,0.0198142,-36.0532
5433,2,0.0106934,-30.3204
5433,3,0.0189946,-25.7489
5433,4,0.0231625,-10.2663
5433,5,0.0195212,-0.459286
5433,6,0.0407158,12.0215
5433,7,0.0718504,12.2712
5433,8,0.0536616,13.2682
5433,9,0.0429248,5.29146
5433,10,0.0311431,-2.93245
5433,11,0.0205555,-19.6709
5433,12,0.0242838,-23.344
5432,1,0.0199947,-41.1385
5432,2,0.0151117,-15.9946
5432,3,0.0200624,-19.0025
5432,4,0.03273,-4.03884
5432,5,0.0296152,3.53223
5432,6,0.0380268,10.1009
5432,7,0.104284,14.1501
5432,8,0.0834786,13.3876
5432,9,0.035295,6.41044
5432,10,0.0303788,-4.11125
5432,11,0.0234005,-13.5882
5432,12,0.0258049,-25.3124
5431,1,0.0124555,-32.2333
5431,2,0.0226016,-27.5116
5431,3,0.020035,-9.8044
5431,4,0.0266713,-5.2856
5431,5,0.0400127,2.46042
5431,6,0.0780233,9.43451
5431,7,0.110164,15.5337
5431,8,0.0462737,12.5007
5431,9,0.0325681,7.28465
5431,10,0.0293119,-1.23082
5431,11,0.028757,-9.22824
5431,12,0.0216536,-23.2536
5430,1,0.0131966,-22.6587
5430,2,0.0119076,-19.6927
5430,3,0.0308559,-14.3673
5430,4,0.0192437,-8.12386
5430,5,0.0288759,3.11298
5430,6,0.0640845,10.0821
5430,7,0.0760025,14.5709
5430,8,0.0418333,13.1301
5430,9,0.0306302,4.29362
5430,10,0.0311147,-1.91731
5430,11,0.0209307,-23.9864
5430,12,0.0173839,-18.3139
5429,1,0.0155781,-38.1918
5429,2,0.0111007,-24.3409
5429,3,0.0110322,-20.7806
5429,4,0.028786,-7.9525
5429,5,0.0260166,3.50992
5429,6,0.0590984,10.2735
5429,7,0.040585,13.4527
5429,8,0.0567973,14.7829
5429,9,0.041807,6.50404
5429,10,0.0293647,-2.16188
5429,11,0.0176896,-16.2955
5429,12,0.0191389,-24.4472
5428,1,0.0148765,-39.191
5428,2,0.00778499,-24.4004
5428,3,0.0132588,-20.1053
5428,4,0.0181241,-7.6064
5428,5,0.018745,5.31125
5428,6,0.061127,12.5227
5428,7,0.142235,16.5345
5428,8,0.0600206,12.1247
5428,9,0.0361415,6.2538
5428,10,0.0292399,-6.61445
5428,11,0.0273951,-21.8471
5428,12,0.0106897,-40.6706
5427,1,0.0279083,-31.3856
5427,2,0.0101936,-31.0458
5427,3,0.0186077,-22.9063
5427,4,0.0313823,-8.96505
5427,5,0.0321929,1.92469
5427,6,0.0662746,10.4756
5427,7,0.16526,15.1097
5427,8,0.0721587,12.8202
5427,9,0.0438216,7.38652
5427,10,0.0299175,-1.57728
5427,11,0.026899,-19.6097
5427,12,0.0244328,-17.2338
5426,1,0.0193652,-31.4245
5426,2,0.0160778,-25.832
5426,3,0.0191199,-14.6715
5426,4,0.0158883,-8.68575
5426,5,0.0205465,2.58686
5426,6,0.0301049,12.9557
5426,7,0.0507271,15.043
5426,8,0.0456085,14.2902
5426,9,0.0355413,4.07863
5426,10,0.0486363,-5.36879
5426,11,0.0231338,-22.813
5426,12,0.0173219,-27.6728
5425,1,0.0152268,-31.0104
5425,2,0.0126306,-34.9822
5425,3,0.0178432,-13.9326
5425,4,0.0346022,-8.05855
5425,5,0.0386802,1.75431
5425,6,0.0452924,8.92451
5425,7,0.0595844,14.1629
5425,8,0.0267586,13.0159
5425,9,0.0362133,7.36613
5425,10,0.0295806,1.21361
5425,11,0.0254806,-16.1923
5425,12,0.00785053,-36.0364
5424,1,0.0145373,-34.6779
5424,2,0.0159004,-29.7029
5424,3,0.0125849,-26.1474
5424,4,0.0198252,-11.719
5424,5,0.0195687,2.54923
5424,6,0.0641288,10.0237
5424,7,0.0631708,12.9814
5424,8,0.031663,12.7779
5424,9,0.0282936,4.70363
5424,10,0.0318202,-4.16887
5424,11,0.0272545,-15.0376
5424,12,0.0264642,-18.1747
5423,1,0.0229476,-34.8989
5423,2,0.0155208,-9.73528
5423,3,0.0249847,-13.7201
5423,4,0.0247005,-5.00298
5423,5,0.0233979,4.04978
5423,6,0.069623,10.6522
5423,7,0.0989639,14.8578
5423,8,0.0777486,14.974
5423,9,0.0495093,6.38173
5423,10,0.0313611,-5.23384
5423,11,0.017047,-18.6639
5423,12,0.0239531,-26.9401
5422,1,0.0158597,-26.1707
5422,2,0.0144824,-28.9001
5422,3,0.0149504,-18.8706
5422,4,0.0156566,-14.28
5422,5,0.024597,2.0015
5422,6,0.0372384,12.645
5422,7,0.0948722,15.3525
5422,8,0.0747346,13.9815
5422,9,0.0411467,7.6497
5422,10,0.0503169,-6.60853
5422,11,0.0329024,-17.7826
5422,12,0.024563,-19.7103
5421,1,0.0225648,-23.5494
5421,2,0.0168479,-18.2914
5421,3,0.0175189,-9.31975
5421,4,0.0214672,-8.03847
5421,5,0.0207719,2.49405
5421,6,0.0585156,11.0755
5421,7,0.0879067,15.7473
5421,8,0.0688565,15.0649
5421,9,0.0685445,7.82124
5421,10,0.0288436,2.05541
5421,11,0.0327676,-14.5941
5421,12,0.0212231,-30.9839
5420,1,0.01439,-33.4446
5420,2,0.012195,-29.9492
5420,3,0.0161704,-21.2661
5420,4,0.0229306,-10.0833
5420,5,0.0183889,1.88742
5420,6,0.0481079,8.74631
5420,7,0.0478276,14.0707
5420,8,0.0874309,12.4131
5420,9,0.0583856,5.07582
5420,10,0.024973,-6.24052
5420,11,0.0214843,-18.8651
5420,12,0.0233282,-32.9254
5419,1,0.0140938,-31.3548
5419,2,0.0177684,-29.2793
5419,3,0.0120215,-25.2084
5419,4,0.0152393,-12.4578
5419,5,0.0192281,-0.791164
5419,6,0.0439184,8.67011
5419,7,0.066397,15.731
5419,8,0.0533458,14.1773
5419,9,0.0382652,7.54451
5419,10,0.0330865,-3.74434
5419,11,0.0324229,-13.6591
5419,12,0.0201598,-29.2346
5418,1,0.00973464,-33.8258
5418,2,0.0129058,-27.9378
5418,3,0.0179253,-24.8773
5418,4,0.0190369,-8.58184
5418,5,0.0277014,0.883427
5418,6,0.0523534,9.12449
5418,7,0.0604467,14.5315
5418,8,0.0485226,11.8894
5418,9,0.0708035,5.05183
5418,10,0.0270437,-5.35264
5418,11,0.0177367,-22.8588
5418,12,0.0257731,-26.6097
5417,1,0.0247906,-36.1518
5417,2,0.00746353,-35.0581
5417,3,0.0283036,-18.4455
5417,4,0.0269258,-7.34627
5417,5,0.0216548,1.12177
5417,6,0.0492897,8.97944
5417,7,0.0962508,15.0899
5417,8,0.054957,13.5816
5417,9,0.0487051,5.75587
5417,10,0.0224985,-4.67347
5417,11,0.0282511,-10.3902
5417,12,0.014175,-33.7476
5416,1,0.0209892,-31.7721
5416,2,0.0136795,-34.3924
5416,3,0.01953,-22.6746
5416,4,0.0214372,-6.7044
5416,5,0.0246516,-0.289333
5416,6,0.0371541,9.87964
5416,7,0.0350222,14.5915
5416,8,0.0592491,13.825
5416,9,0.0363831,4.52336
5416,10,0.0430562,-6.08235
5416,11,0.0271123,-20.1519
5416,12,0.00753344,-38.3848
5415,1,0.00830864,-41.3287
5415,2,0.0143389,-24.9294
5415,3,0.0244305,-11.622
5415,4,0.0128072,-12.0693
5415,5,0.0163186,-3.88842
5415,6,0.0389535,10.2605
5415,7,0.0413002,15.6653
5415,8,0.0841959,14.7548
5415,9,0.0565522,7.48738
5415,10,0.0286966,-2.5063
5415,11,0.0304143,-15.5927
5415,12,0.014892,-31.807
5414,1,0.0187273,-29.4378
5414,2,0.0127332,-25.5179
5414,3,0.025487,-16.5468
5414,4,0.0172888,-12.2206
5414,5,0.0256066,3.98856
5414,6,0.0378981,11.4565
5414,7,0.0605709,15.6213
5414,8,0.0625719,14.7832
5414,9,0.0442696,6.35569
5414,10,0.0241118,-4.47508
5414,11,0.0193946,-22.3402
5414,12,0.017575,-30.4209
5413,1,0.0228466,-32.8623
5413,2,0.0155355,-28.444
5413,3,0.0191265,-25.9856
5413,4,0.0247438,-6.54024
5413,5,0.0202843,2.40458
5413,6,0.0320668,10.3615
5413,7,0.0673725,15.7302
5413,8,0.0778528,14.7694
5413,9,0.0376631,7.27595
5413,10,0.0441184,-1.05003
5413,11,0.034189,-16.538
5413,12,0.0263014,-18.4437
5412,1,0.0209026,-24.6267
5412,2,0.0124919,-16.329
5412,3,0.0157271,-16.9687
5412,4,0.0150624,-9.67797
5412,5,0.0295558,5.2385
5412,6,0.0435184,10.0484
5412,7,0.0634696,14.7982
5412,8,0.0550104,12.7441
5412,9,0.0568013,5.15211
5412,10,0.032085,-1.85005
5412,11,0.0333188,-8.25202
5412,12,0.0191643,-25.3215
5411,1,0.0169673,-26.202
5411,2,0.00934802,-18.3092
5411,3,0.0199866,-16.0732
5411,4,0.0256106,-2.70867
5411,5,0.0300575,5.16712
5411,6,0.048408,12.3284
5411,7,0.0603526,14.6814
5411,8,0.0607877,13.0751
5411,9,0.0630777,6.05607
5411,10,0.0276744,-3.67012
5411,11,0.0210008,-22.823
5411,12,0.023569,-30.0339
5410,1,0.009436,-31.8873
5410,2,0.0076105,-25.1511
5410,3,0.0143639,-27.1298
5410,4,0.0228245,-7.53649
5410,5,0.0161786,-0.375973
5410,6,0.0601355,10.2421
5410,7,0.0927582,15.0764
5410,8,0.044577,13.8924
5410,9,0.0602389,5.44233
5410,10,0.0387121,-8.74421
5410,11,0.0374435,-12.1994
5410,12,0.0159924,-24.2906
5409,1,0.0174859,-29.6333
5409,2,0.0107435,-27.1831
5409,3,0.0268071,-13.7504
5409,4,0.0159642,-4.4648
5409,5,0.0261094,3.46286
5409,6,0.0449956,11.2054
5409,7,0.0817936,13.1965
5409,8,0.0555596,14.392
5409,9,0.0257747,5.13389
5409,10,0.0292516,-4.12358
5409,11,0.0250212,-10.9204
5409,12,0.0183468,-21.8549
5408,1,0.0191258,-27.0736
5408,2,0.00979352,-24.7924
5408,3,0.0127852,-16.7394
5408,4,0.0229164,-1.33843
5408,5,0.0341657,2.5069
5408,6,0.0564662,8.84592
5408,7,0.0649254,13.2849
5408,8,0.0509268,13.3546
5408,9,0.0507485,5.04356
5408,10,0.0336993,0.405627
5408,11,0.021911,-17.9538
5408,12,0.0167861,-30.1193
5407,1,0.0177403,-22.8229
5407,2,0.0216256,-21.2885
5407,3,0.0103623,-21.378
5407,4,0.0196997,-5.19494
5407,5,0.0217314,2.72333
5407,6,0.0439935,11.577
5407,7,0.0933353,15.0809
5407,8,0.0443451,13.025
5407,9,0.0744227,7.45939
5407,10,0.0382837,-1.16697
5407,11,0.023489,-12.635
5407,12,0.0262441,-24.5257
5406,1,0.0196487,-23.8063
5406,2,0.00962198,-24.6959
5406,3,0.018816,-15.9151
5406,4,0.0165543,-10.1517
5406,5,0.038607,-0.2626
5406,6,0.0475074,8.39893
5406,7,0.102969,13.9491
5406,8,0.0611067,13.1178
5406,9,0.0593751,5.30589
5406,10,0.0312936,-4.38579
5406,11,0.02975,-15.2055
5406,12,0.0165138,-26.3378
5405,1,0.0160879,-27.9547
5405,2,0.0202903,-19.73
5405,3,0.0107463,-23.18
5405,4,0.0145794,-8.27269
5405,5,0.0298808,4.89655
5405,6,0.0637696,9.20765
5405,7,0.0620103,15.997
5405,8,0.0645852,13.65
5405,9,0.0597734,5.53328
5405,10,0.0369598,-2.21037
5405,11,0.0284294,-18.2365
5405,12,0.0232649,-26.3071
5404,1,0.0261079,-22.1525
5404,2,0.0167689,-10.7647
5404,3,0.0164568,-17.6911
5404,4,0.0216229,-9.4674
5404,5,0.0316707,0.381657
5404,6,0.0462495,7.69108
5404,7,0.0508973,12.7135
5404,8,0.0388636,12.439
5404,9,0.0516727,6.56953
5404,10,0.0289698,-5.01252
5404,11,0.0225963,-13.7896
5404,12,0.0270598,-16.7506
5403,1,0.0170468,-32.5286
5403,2,0.0113432,-22.3478
5403,3,0.0200328,-21.9578
5403,4,0.0203821,-5.73128
5403,5,0.0370275,3.14768
5403,6,0.0601783,9.98054
5403,7,0.066903,13.7584
5403,8,0.0460201,13.5023
5403,9,0.0487065,4.26591
5403,10,0.0358334,-2.1324
5403,11,0.0326756,-15.5501
5403,12,0.0199672,-30.6653
5402,1,0.0221402,-24.0883
5402,2,0.0166353,-24.5279
5402,3,0.0217561,-14.6289
5402,4,0.0210789,-4.55333
5402,5,0.0325726,-0.82037
5402,6,0.0548379,9.76749
5402,7,0.05765,14.3132
5402,8,0.0425394,13.1045
5402,9,0.0363304,6.36049
5402,10,0.0300488,-9.60759
5402,11,0.038203,-8.21909
5402,12,0.0187522,-25.3388
5401,1,0.0231535,-39.2606
5401,2,0.0163896,-22.3162
5401,3,0.0199608,-21.1305
5401,4,0.0198277,-3.36464
5401,5,0.0260047,0.767918
5401,6,0.0638043,8.67509
5401,7,0.080884,15.1618
5401,8,0.0619116,15.097
5401,9,0.0603533,5.09138
5401,10,0.0318405,-4.97246
5401,11,0.0194884,-17.0981
5401,12,0.0227639,-25.9674
5400,1,0.0211194,-30.025
5400,2,0.013662,-22.2091
5400,3,0.0232699,-12.1321
5400,4,0.0234288,-2.76912
5400,5,0.0342919,4.92542
5400,6,0.0510957,12.1723
5400,7,0.0954513,13.6377
5400,8,0.0689656,13.942
5400,9,0.0378988,5.72691
5400,10,0.0321214,-2.18434
5400,11,0.0398578,-13.6346
5400,12,0.0135932,-30.7165
5399,1,0.0127907,-33.3096
5399,2,0.0138661,-16.3666
5399,3,0.0124079,-14.5567
5399,4,0.0196268,-12.083
5399,5,0.0369218,2.72693
5399,6,0.0520393,9.53022
5399,7,0.0311432,15.7061
5399,8,0.0792243,14.7844
5399,9,0.038044,5.50255
5399,10,0.0260125,-8.06038
5399,11,0.0427086,-12.213
5399,12,0.0230945,-30.6717
5398,1,0.0192685,-28.0397
5398,2,0.0137524,-31.1473
5398,3,0.01111,-21.7462
5398,4,0.0186905,-5.44378
5398,5,0.0192748,0.136814
5398,6,0.0414363,9.2479
5398,7,0.0783258,14.1149
5398,8,0.0523142,12.2898
5398,9,0.0343399,4.90031
5398,10,0.0302702,-11.4724
5398,11,0.0177165,-21.694
5398,12,0.0206045,-31.3728
5397,1,0.0112968,-25.3916
5397,2,0.00967036,-27.4454
5397,3,0.0210917,-19.0082
5397,4,0.0191324,-10.4025
5397,5,0.0320131,2.75254
5397,6,0.0583435,9.77247
5397,7,0.0248354,15.7502
5397,8,0.0573022,11.6897
5397,9,0.0611061,4.58995
5397,10,0.0280308,-2.38865
5397,11,0.0227932,-11.8377
5397,12,0.0185255,-30.038
5396,1,0.0185081,-39.3975
5396,2,0.0165175,-26.4159
5396,3,0.0207123,-19.1149
5396,4,0.0262179,-11.309
5396,5,0.0256918,3.51419
5396,6,0.0670261,7.86851
5396,7,0.109023,13.6224
5396,8,0.0588337,13.712
5396,9,0.0408179,6.66435
5396,10,0.0254421,-3.63411
5396,11,0.0176917,-24.0725
5396,12,0.019369,-19.5101
5395,1,0.0135769,-24.6584
5395,2,0.0156679,-33.1362
5395,3,0.0191634,-26.0449
5395,4,0.0302368,-9.28191
5395,5,0.0246775,2.65885
5395,6,0.0387372,11.1414
5395,7,0.0623074,15.4114
5395,8,0.0661507,13.9312
5395,9,0.042325,6.15699
5395,10,0.04017,-7.62962
5395,11,0.0294743,-16.1393
5395,12,0.0252546,-31.1627
5394,1,0.0234128,-25.3055
5394,2,0.00800514,-38.0919
5394,3,0.0217405,-15.9015
5394,4,0.0226058,-8.77007
5394,5,0.020278,3.85123
5394,6,0.0690744,9.29123
5394,7,0.0744112,16.6357
5394,8,0.0969802,13.5772
5394,9,0.0524146,4.66017
5394,10,0.035162,-3.7624
5394,11,0.0270137,-19.3214
5394,12,0.0290644,-19.3864
5393,1,0.0127498,-35.1031
5393,2,0.00898822,-35.5065
5393,3,0.0296314,-14.0289
5393,4,0.0134822,-15.3211
5393,5,0.0223723,2.01374
5393,6,0.0330332,10.2969
5393,7,0.0837796,16.5099
5393,8,0.0495431,14.0514
5393,9,0.0286951,6.23835
5393,10,0.0216818,-3.71928
5393,11,0.0236831,-21.4194
5393,12,0.0181413,-30.7262
5392,1,0.0172563,-31.8449
5392,2,0.0169854,-26.539
5392,3,0.0239467,-25.5819
5392,4,0.0203009,-7.85528
5392,5,0.0377174,-0.956875
5392,6,0.0526498,6.34217
5392,7,0.0430096,15.8202
5392,8,0.0382147,12.5215
5392,9,0.0401914,4.93989
5392,10,0.0403448,-2.90791
5392,11,0.034311,-13.527
5392,12,0.0152979,-26.1621
5391,1,0.0202091,-26.291
5391,2,0.0172241,-29.7647
5391,3,0.015754,-21.735
5391,4,0.0182986,-7.86989
5391,5,0.0283464,-1.58242
5391,6,0.0393905,8.22114
5391,7,0.077492,16.3873
5391,8,0.0419253,14.9158
5391,9,0.0321507,6.83781
5391,10,0.025953,2.08031
5391,11,0.030563,-4.60929
5391,12,0.0276167,-20.4513
5390,1,0.0230307,-22.3754
5390,2,0.0223907,-15.0195
5390,3,0.021182,-12.7658
5390,4,0.0235537,-7.24303
5390,5,0.0508722,4.00528
5390,6,0.0401499,9.99265
5390,7,0.0513994,15.9674
5390,8,0.0939368,13.683
5390,9,0.0422069,4.26921
5390,10,0.0368158,-5.13048
5390,11,0.0249502,-14.8701
5390,12,0.0266428,-31.2875
5389,1,0.0170302,-26.4649
5389,2,0.00776286,-36.8768
5389,3,0.013892,-21.6093
5389,4,0.0246784,-10.6451
5389,5,0.0173393,0.414158
5389,6,0.0475134,10.1825
5389,7,0.0492043,16.3858
5389,8,0.0477502,12.4542
5389,9,0.0443325,2.54725
5389,10,0.024508,-3.61689
5389,11,0.0263057,-20.9443
5389,12,0.016433,-33.9278
5388,1,0.0171884,-38.9533
5388,2,0.0225827,-19.1353
5388,3,0.0099542,-26.6494
5388,4,0.0377326,-13.4032
5388,5,0.0165857,0.135166
5388,6,0.0391817,8.94272
5388,7,0.0379585,16.0641
5388,8,0.0685564,13.2798
5388,9,0.037964,5.66868
5388,10,0.0168643,-2.12205
5388,11,0.0290723,-16.1072
5388,12,0.0181359,-38.5703
5387,1,0.0110535,-30.6885
5387,2,0.0078921,-23.1452
5387,3,0.0157409,-23.9106
5387,4,0.0185391,-7.72365
5387,5,0.0229358,2.6652
5387,6,0.05441,10.7965
5387,7,0.0593846,15.6527
5387,8,0.0243348,14.0083
5387,9,0.0496476,6.22777
5387,10,0.0379921,-1.97102
5387,11,0.0279031,-13.3767
5387,12,0.0224879,-29.3538
5386,1,0.0132302,-34.3247
5386,2,0.010043,-14.1008
5386,3,0.0188573,-16.4627
5386,4,0.0183493,-8.18447
5386,5,0.022333,2.34064
5386,6,0.0928986,13.231
5386,7,0.0925306,14.0349
5386,8,0.062958,11.979
5386,9,0.0517803,6.71064
5386,10,0.0329798,-0.908032
5386,11,0.0296965,-12.4841
5386,12,0.0181546,-26.3542
5385,1,0.0079661,-31.9584
5385,2,0.0159437,-14.892
5385,3,0.0213326,-9.82326
5385,4,0.0315651,-7.17275
5385,5,0.0231957,3.38434
5385,6,0.0212149,12.5664
5385,7,0.0471577,18.1807
5385,8,0.043221,14.5703
5385,9,0.0355067,3.93882
5385,10,0.0292794,-6.07679
5385,11,0.0251316,-28.9587
5385,12,0.0183304,-33.9096
5384,1,0.0118338,-36.9238
5384,2,0.00435149,-38.5943
5384,3,0.0144873,-24.0689
5384,4,0.00927616,-14.4286
5384,5,0.0166722,0.462345
5384,6,0.0460516,10.3933
5384,7,0.0399089,18.0745
5384,8,0.0444405,19.034
5384,9,0.0520106,7.28319
5384,10,0.0321393,0.375995
5384,11,0.0252992,-19.8878
5384,12,0.0157457,-37.119
5383,1,0.0221903,-32.6038
5383,2,0.0165193,-29.9908
5383,3,0.0187808,-14.9197
5383,4,0.0293131,-4.77694
5383,5,0.0300603,4.17716
5383,6,0.0460568,10.9574
5383,7,0.0973591,15.6771
5383,8,0.0723574,13.4088
5383,9,0.02351,5.39933
5383,10,0.0256658,-2.25313
5383,11,0.0351347,-23.1397
5383,12,0.0222118,-30.0449
5382,1,0.00532262,-40.7177
5382,2,0.0126202,-25.8629
5382,3,0.0134295,-25.9726
5382,4,0.0237577,-10.478
5382,5,0.0197313,2.60868
5382,6,0.0510258,9.46622
5382,7,0.0380227,18.0101
5382,8,0.0918863,15.2967
5382,9,0.0610252,6.00645
5382,10,0.0273409,-0.488782
5382,11,0.022887,-9.08356
5382,12,0.0174325,-23.3148
5381,1,0.0139358,-33.9013
5381,2,0.0219096,-18.1937
5381,3,0.0154491,-23.0026
5381,4,0.015024,-10.4034
5381,5,0.0346073,-1.6809
5381,6,0.022338,8.64441
5381,7,0.116125,16.2758
5381,8,0.0677554,14.5889
5381,9,0.0650526,7.35914
5381,10,0.0360035,-2.88759
5381,11,0.02607,-21.5605
5381,12,0.015829,-30.1119
5380,1,0.012924,-34.4912
5380,2,0.0103675,-28.0718
5380,3,0.0163202,-27.7424
5380,4,0.0274046,-9.58202
5380,5,0.021656,-0.736629
5380,6,0.0860209,10.4538
5380,7,0.0669939,15.8599
5380,8,0.0701906,13.9947
5380,9,0.0356519,4.30824
5380,10,0.0424423,-7.62138
5380,11,0.0236341,-16.9599
5380,12,0.0195507,-21.6022
5379,1,0.0216999,-17.5327
5379,2,0.0156577,-18.776
5379,3,0.0113319,-22.5505
5379,4,0.017928,-10.3079
5379,5,0.02472,2.13935
5379,6,0.0317762,12.0813
5379,7,0.0606726,17.755
5379,8,0.0428307,12.8578
5379,9,0.0530478,3.70167
5379,10,0.0197466,-7.69389
5379,11,0.0203266,-8.98007
5379,12,0.021034,-29.0378
5378,1,0.0137304,-28.7131
5378,2,0.0139778,-26.1448
5378,3,0.0101014,-24.3877
5378,4,0.0249487,-10.0401
5378,5,0.0366443,4.42072
5378,6,0.0399641,9.32184
5378,7,0.0480944,15.0396
5378,8,0.0368451,13.0023
5378,9,0.0640669,3.61375
5378,10,0.0384028,-5.69728
5378,11,0.0330744,-15.1694
5378,12,0.0127874,-38.6299
5377,1,0.0149294,-22.9848
5377,2,0.0237986,-15.971
5377,3,0.0175193,-9.62987
5377,4,0.0199899,-8.33971
5377,5,0.0283935,2.32071
5377,6,0.0730575,8.40467
5377,7,0.096963,13.5531
5377,8,0.0547992,12.7631
5377,9,0.0407438,5.18367
5377,10,0.0420805,-12.8181
5377,11,0.0328634,-11.7834
5377,12,0.0159021,-30.6237
5376,1,0.0205321,-28.8605
5376,2,0.0180647,-28.5831
5376,3,0.0250526,-16.3283
5376,4,0.0111636,-5.93776
5376,5,0.0415097,0.240788
5376,6,0.054067,8.07883
5376,7,0.0863612,14.4844
5376,8,0.0670011,13.7935
5376,9,0.0412199,5.75679
5376,10,0.0305139,-2.44941
5376,11,0.0240622,-17.8875
5376,12,0.0149264,-38.2077
5375,1,0.0199552,-32.303
5375,2,0.0163003,-11.4979
5375,3,0.0131177,-23.025
5375,4,0.0332788,-8.71102
5375,5,0.0219992,-1.78985
5375,6,0.0439805,7.25654
5375,7,0.0548425,13.4888
5375,8,0.0929474,12.8298
5375,9,0.0267611,4.28297
5375,10,0.0521038,-5.2407
5375,11,0.0239551,-15.7206
5375,12,0.0215088,-19.9453
5374,1,0.00788095,-34.6299
5374,2,0.0169051,-27.9536
5374,3,0.0215928,-11.4224
5374,4,0.0248851,-8.17434
5374,5,0.0335362,1.32825
5374,6,0.0326024,11.6655
5374,7,0.0819351,14.2468
5374,8,0.0845478,15.7609
5374,9,0.0328412,6.93303
5374,10,0.018982,1.37444
5374,11,0.0268336,-14.6131
5374,12,0.020191,-23.569
5373,1,0.0110293,-34.9751
5373,2,0.0168131,-28.7357
5373,3,0.0147771,-20.293
5373,4,0.0204053,-7.56044
5373,5,0.0325778,-0.519863
5373,6,0.056131,7.69574
5373,7,0.0810476,13.4677
5373,8,0.114768,14.0859
5373,9,0.0400393,4.96486
5373,10,0.0409161,-3.18647
5373,11,0.0212295,-14.8441
5373,12,0.0155431,-26.589
5372,1,0.0173695,-25.57
5372,2,0.0129112,-23.8297
5372,3,0.0170679,-20.4871
5372,4,0.0208316,-13.2197
5372,5,0.0277775,1.77906
