"years_forcing","months_forcing","precipforc_1","tsaforc_1"
7950,3,0.0157331,-2.99408
7950,4,0.0235275,-5.66026
7950,5,0.0699021,2.90846
7950,6,0.101311,12.8918
7950,7,0.101596,19.5302
7950,8,0.0841844,17.859
7950,9,0.0447731,9.74428
7950,10,0.0368474,1.85693
7950,11,0.0329908,-11.3738
7950,12,0.0236351,-15.5037
7949,1,0.0193959,-24.5172
7949,2,0.0103284,-27.5501
7949,3,0.0169468,-17.7767
7949,4,0.0352622,-6.83721
7949,5,0.0502665,3.60813
7949,6,0.0400493,15.4456
7949,7,0.101091,19.0584
7949,8,0.0613633,16.3855
7949,9,0.0473936,7.32173
7949,10,0.0355763,-0.945655
7949,11,0.0375255,-28.8752
7949,12,0.0311064,-21.3813
7948,1,0.0225658,-26.9242
7948,2,0.00991215,-30.2002
7948,3,0.0172755,-15.4693
7948,4,0.034538,-8.68584
7948,5,0.0438279,2.86116
7948,6,0.0398069,13.7129
7948,7,0.052016,18.8805
7948,8,0.0606486,17.0651
7948,9,0.0403576,9.53374
7948,10,0.0237546,2.46026
7948,11,0.0240711,-15.0552
7948,12,0.0259548,-23.335
7947,1,0.0137299,-29.3161
7947,2,0.0152761,-13.6644
7947,3,0.0138724,-11.6973
7947,4,0.0331089,-4.01229
7947,5,0.0536148,1.27986
7947,6,0.0789056,13.5351
7947,7,0.0769708,19.0194
7947,8,0.0797346,16.4061
7947,9,0.0377946,8.00697
7947,10,0.0309569,1.46526
7947,11,0.0379219,-14.5647
7947,12,0.0247639,-22.5237
7946,1,0.0114275,-36.2821
7946,2,0.0155065,-21.2656
7946,3,0.0209497,-22.7788
7946,4,0.037436,-7.74089
7946,5,0.0296301,6.77427
7946,6,0.0391949,15.5703
7946,7,0.0839225,17.8842
7946,8,0.0665027,16.0587
7946,9,0.107677,7.89784
7946,10,0.0377546,1.07201
7946,11,0.0271178,-18.3517
7946,12,0.022491,-26.9495
7945,1,0.0211469,-27.6923
7945,2,0.00995918,-20.4772
7945,3,0.0208832,-12.3069
7945,4,0.0215334,-3.36482
7945,5,0.0511131,6.06861
7945,6,0.0806221,13.4809
7945,7,0.123092,17.4259
7945,8,0.0789342,16.198
7945,9,0.0610171,8.10756
7945,10,0.017984,-0.834907
7945,11,0.016623,-11.2566
7945,12,0.0227143,-30.5084
7944,1,0.0215056,-26.612
7944,2,0.0134111,-22.8468
7944,3,0.0152898,-13.0833
7944,4,0.0309372,-2.52107
7944,5,0.0439128,6.33628
7944,6,0.127256,13.0442
7944,7,0.113955,19.2556
7944,8,0.166582,16.376
7944,9,0.0406657,10.4266
7944,10,0.0522051,-1.01038
7944,11,0.0346763,-19.886
7944,12,0.0208521,-21.5141
7943,1,0.0118955,-32.7717
7943,2,0.00735962,-21.0855
7943,3,0.0140418,-15.3823
7943,4,0.0255192,0.766768
7943,5,0.0390209,7.16459
7943,6,0.099061,13.6916
7943,7,0.130719,18.2255
7943,8,0.145807,15.5696
7943,9,0.0328966,9.03151
7943,10,0.0331648,-0.891517
7943,11,0.02077,-15.557
7943,12,0.0237856,-21.1314
7942,1,0.0220713,-17.3768
7942,2,0.0119943,-15.8095
7942,3,0.0188483,-11.8488
7942,4,0.0303746,-3.71962
7942,5,0.040695,6.11531
7942,6,0.0689943,14.41
7942,7,0.103147,17.276
7942,8,0.0419895,14.5755
7942,9,0.0470658,8.41011
7942,10,0.0438673,0.709405
7942,11,0.0202393,-21.2644
7942,12,0.0230286,-28.3785
7941,1,0.0106367,-29.2346
7941,2,0.0118379,-16.3642
7941,3,0.0166235,-14.5133
7941,4,0.0287454,-4.23204
7941,5,0.0799637,5.10954
7941,6,0.0519742,14.2579
7941,7,0.0834647,19.5185
7941,8,0.0928975,16.2469
7941,9,0.029603,8.45287
7941,10,0.0420557,-0.533088
7941,11,0.0229714,-11.5721
7941,12,0.0223158,-22.7925
7940,1,0.0167876,-27.0371
7940,2,0.0105815,-21.1312
7940,3,0.0133835,-14.0919
7940,4,0.0309673,-8.528
7940,5,0.0938936,3.68986
7940,6,0.0498478,13.3084
7940,7,0.0840932,20.7411
